Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
9,"M. Kim","An empirical study of deep transfer learning-based program repair for Kotlin projects",2022,"ESEC/FSE 2022 - Proceedings of the 30th ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143077577&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143077577&origin=inward",45,"2025-03-14 11:30:04","Conference Paper","10.1145/3540250.3558967","","https://api.elsevier.com/content/abstract/scopus_id/85143077577",,,1441,1452,9,3.00,9,1,3,"","",""
9,"H. Kim","PGPatch: Policy-Guided Logic Bug Patching for Robotic Vehicles",2022,"Proceedings - IEEE Symposium on Security and Privacy","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135904992&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135904992&origin=inward",46,"2025-03-14 11:30:04","Conference Paper","10.1109/SP46214.2022.9833567","1081-6011","https://api.elsevier.com/content/abstract/scopus_id/85135904992",2022,,1826,1844,9,3.00,9,1,3,"","",""
9,"A. Nilizadeh","Be Realistic: Automated Program Repair is a Combination of Undecidable Problems",2022,"Proceedings - International Workshop on Automated Program Repair, APR 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133296393&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133296393&origin=inward",47,"2025-03-14 11:30:04","Conference Paper","10.1145/3524459.3527346","","https://api.elsevier.com/content/abstract/scopus_id/85133296393",,,31,32,9,3.00,9,1,3,"","",""
6,"K. Liu","Reliable Fix Patterns Inferred from Static Checkers for Automated Program Repair",2023,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164234765&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85164234765&origin=inward",64,"2025-03-14 11:30:04","Article","10.1145/3579637","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85164234765",32,4,,,6,3.00,6,1,2,"","",""
6,"X. Zhou","Security Code Recommendations for Smart Contract",2023,"Proceedings - 2023 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160514171&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85160514171&origin=inward",65,"2025-03-14 11:30:04","Conference Paper","10.1109/SANER56733.2023.00027","","https://api.elsevier.com/content/abstract/scopus_id/85160514171",,,190,200,6,3.00,6,1,2,"","",""
3,"B. Lin","One Size Does Not Fit All: Multi-granularity Patch Generation for Better Automated Program Repair",2024,"ISSTA 2024 - Proceedings of the 33rd ACM SIGSOFT International Symposium on Software Testing and Analysis","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205532694&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85205532694&origin=inward",87,"2025-03-14 11:30:04","Conference Paper","10.1145/3650212.3680381","","https://api.elsevier.com/content/abstract/scopus_id/85205532694",,,1554,1566,3,3.00,3,1,1,"","",""
3,"S. Jiang","Evaluating Fault Localization and Program Repair Capabilities of Existing Closed-Source General-Purpose LLMs",2024,"Proceedings - 2024 International Workshop on Large Language Models for Code, LLM4Code 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204814247&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204814247&origin=inward",88,"2025-03-14 11:30:04","Conference Paper","10.1145/3643795.3648390","","https://api.elsevier.com/content/abstract/scopus_id/85204814247",,,75,78,3,3.00,3,1,1,"","",""
3,"L. Plein","Automatic Generation of Test Cases based on Bug Reports: A Feasibility Study with Large Language Models",2024,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194888172&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85194888172&origin=inward",89,"2025-03-14 11:30:04","Conference Paper","10.1145/3639478.3643119","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85194888172",,,360,361,3,3.00,3,1,1,"","",""
3,"A. Zirak","Improving Automated Program Repair with Domain Adaptation",2024,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191753874&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85191753874&origin=inward",90,"2025-03-14 11:30:04","Article","10.1145/3631972","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85191753874",33,3,,,3,3.00,3,1,1,"","",""
3,"O.I. Al-Bataineh","Extending the range of bugs that automated program repair can handle",2024,"Journal of Systems and Software","","https://api.elsevier.com/content/article/eid/1-s2.0-S0164121223003138","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180789866&origin=inward",91,"2025-03-14 11:30:04","Article","10.1016/j.jss.2023.111918","0164-1212","https://api.elsevier.com/content/abstract/scopus_id/85180789866",209,,,,3,3.00,3,1,1,"","",""
3,"Q.C. Bui","APR4Vul: an empirical study of automatic program repair techniques on real-world Java vulnerabilities",2024,"Empirical Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178655672&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178655672&origin=inward",94,"2025-03-14 11:30:04","Article","10.1007/s10664-023-10415-7","1382-3256","https://api.elsevier.com/content/abstract/scopus_id/85178655672",29,1,,,3,3.00,3,1,1,"","",""
3,"N. Sukur","Automated program improvement with reinforcement learning and graph neural networks",2024,"Soft Computing","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160861647&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85160861647&origin=inward",99,"2025-03-14 11:30:04","Article","10.1007/s00500-023-08559-1","1432-7643","https://api.elsevier.com/content/abstract/scopus_id/85160861647",28,3,2593,2604,3,3.00,3,1,1,"","",""
8,"H. Tian","Is this Change the Answer to that Problem?: Correlating Descriptions of Bug and Code Changes for Evaluating Patch",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146339211&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146339211&origin=inward",51,"2025-03-14 11:30:04","Conference Paper","10.1145/3551349.3556914","","https://api.elsevier.com/content/abstract/scopus_id/85146339211",,,,,8,2.67,8,1,3,"","",""
8,"P. Orvalho","MultIPAs: applying program transformations to introductory programming assignments for data augmentation",2022,"ESEC/FSE 2022 - Proceedings of the 30th ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143056373&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143056373&origin=inward",52,"2025-03-14 11:30:04","Conference Paper","10.1145/3540250.3558931","","https://api.elsevier.com/content/abstract/scopus_id/85143056373",,,1657,1661,8,2.67,8,1,3,"","",""
8,"M. Lajkó","Fine-Tuning GPT-2 to Patch Programs, Is It Worth It?",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135962110&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135962110&origin=inward",54,"2025-03-14 11:30:04","Conference Paper","10.1007/978-3-031-10542-5_6","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85135962110",13380,,79,91,8,2.67,8,1,3,"","",""
8,"S. Benton","Towards Boosting Patch Execution On-the-Fly",2022,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133498145&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133498145&origin=inward",55,"2025-03-14 11:30:04","Conference Paper","10.1145/3510003.3510117","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85133498145",2022,,2165,2176,8,2.67,8,1,3,"","",""
8,"J. Yi","Speeding up constraint-based program repair using a search-based technique",2022,"Information and Software Technology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0950584922000337","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124470524&origin=inward",56,"2025-03-14 11:30:04","Article","10.1016/j.infsof.2022.106865","0950-5849","https://api.elsevier.com/content/abstract/scopus_id/85124470524",146,,,,8,2.67,8,1,3,"","",""
8,"T. Xu","Restore: Retrospective Fault Localization Enhancing Automated Program Repair",2022,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123191066&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123191066&origin=inward",57,"2025-03-14 11:30:04","Article","10.1109/TSE.2020.2987862","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85123191066",48,1,309,326,8,2.67,8,1,3,"","",""
8,"S. Benton","Evaluating and Improving Unified Debugging",2022,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118643672&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118643672&origin=inward",58,"2025-03-14 11:30:04","Article","10.1109/TSE.2021.3125203","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85118643672",48,11,4692,4716,8,2.67,8,1,3,"","",""
5,"J. Yang","A Large-Scale Empirical Review of Patch Correctness Checking Approaches",2023,"ESEC/FSE 2023 - Proceedings of the 31st ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180548097&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180548097&origin=inward",68,"2025-03-14 11:30:04","Conference Paper","10.1145/3611643.3616331","","https://api.elsevier.com/content/abstract/scopus_id/85180548097",,,1203,1215,5,2.50,5,1,2,"","",""
5,"G. Weng","Automatic Bug Fixing via Deliberate Problem Solving with Large Language Models",2023,"Proceedings - 2023 IEEE 34th International Symposium on Software Reliability Engineering Workshop, ISSREW 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178503104&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178503104&origin=inward",69,"2025-03-14 11:30:04","Conference Paper","10.1109/ISSREW60843.2023.00040","","https://api.elsevier.com/content/abstract/scopus_id/85178503104",,,34,36,5,2.50,5,1,2,"","",""
5,"D. Yang","Seeing the Whole Elephant: Systematically Understanding and Uncovering Evaluation Biases in Automated Program Repair",2023,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161982187&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85161982187&origin=inward",70,"2025-03-14 11:30:04","Article","10.1145/3561382","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85161982187",32,3,,,5,2.50,5,1,2,"","",""
5,"L. Sze Khoo","Exploring and Repairing Gender Fairness Violations in Word Embedding-based Sentiment Analysis Model through Adversarial Patches",2023,"Proceedings - 2023 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150858023&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85150858023&origin=inward",71,"2025-03-14 11:30:04","Conference Paper","10.1109/SANER56733.2023.00066","","https://api.elsevier.com/content/abstract/scopus_id/85150858023",,,651,662,5,2.50,5,1,2,"","",""
7,"W. Zhong","Neural Program Repair : Systems, Challenges and Solutions",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139559330&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139559330&origin=inward",61,"2025-03-14 11:30:04","Conference Paper","10.1145/3545258.3545268","","https://api.elsevier.com/content/abstract/scopus_id/85139559330",,,96,106,7,2.33,7,1,3,"","",""
7,"M. Harman","Scaling Genetic Improvement and Automated Program Repair",2022,"Proceedings - International Workshop on Automated Program Repair, APR 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135164161&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135164161&origin=inward",62,"2025-03-14 11:30:04","Conference Paper","10.1145/3524459.3527353","","https://api.elsevier.com/content/abstract/scopus_id/85135164161",,,1,7,7,2.33,7,1,3,"","",""
7,"W. Baker","Detect, Fix, and Verify TensorFlow API Misuses",2022,"Proceedings - 2022 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134027933&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134027933&origin=inward",63,"2025-03-14 11:30:04","Conference Paper","10.1109/SANER53432.2022.00110","","https://api.elsevier.com/content/abstract/scopus_id/85134027933",,,925,929,7,2.33,7,1,3,"","",""
6,"D. Yan","CREX: Predicting patch correctness in automated repair of C programs through transfer learning of execution semantics",2022,"Information and Software Technology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0950584922001562","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136634004&origin=inward",66,"2025-03-14 11:30:04","Article","10.1016/j.infsof.2022.107043","0950-5849","https://api.elsevier.com/content/abstract/scopus_id/85136634004",152,,,,6,2.00,6,1,3,"","",""
6,"Q.N. Phung","Identifying Incorrect Patches in Program Repair Based on Meaning of Source Code",2022,"IEEE Access","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123718762&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123718762&origin=inward",67,"2025-03-14 11:30:04","Article","10.1109/ACCESS.2022.3145983","2169-3536","https://api.elsevier.com/content/abstract/scopus_id/85123718762",10,,12012,12030,6,2.00,6,1,3,"","",""
4,"E. Ismayilzada","Poracle: Testing Patches under Preservation Conditions to Combat the Overfitting Problem of Program Repair",2023,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85183323516&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85183323516&origin=inward",77,"2025-03-14 11:30:04","Article","10.1145/3625293","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85183323516",33,2,,,4,2.00,4,1,2,"","",""
4,"F. Ribeiro","Large Language Models for Automated Program Repair",2023,"SPLASH Companion 2023 - Companion Proceedings of the 2023 ACM SIGPLAN International Conference on Systems, Programming, Languages, and Applications: Software for Humanity","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178368001&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178368001&origin=inward",79,"2025-03-14 11:30:04","Conference Paper","10.1145/3618305.3623587","","https://api.elsevier.com/content/abstract/scopus_id/85178368001",,,7,9,4,2.00,4,1,2,"","",""
4,"Y.J. Kim","Automated Program Repair from Fuzzing Perspective",2023,"ISSTA 2023 - Proceedings of the 32nd ACM SIGSOFT International Symposium on Software Testing and Analysis","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85167709041&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85167709041&origin=inward",81,"2025-03-14 11:30:04","Conference Paper","10.1145/3597926.3598101","","https://api.elsevier.com/content/abstract/scopus_id/85167709041",,,854,866,4,2.00,4,1,2,"","",""
4,"H.N. Zhu","On the Reproducibility of Software Defect Datasets",2023,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85167696858&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85167696858&origin=inward",82,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSE48619.2023.00195","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85167696858",,,2324,2335,4,2.00,4,1,2,"","",""
4,"J. Petke","Program transformation landscapes for automated program modification using Gin",2023,"Empirical Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165229018&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85165229018&origin=inward",83,"2025-03-14 11:30:04","Article","10.1007/s10664-023-10344-5","1382-3256","https://api.elsevier.com/content/abstract/scopus_id/85165229018",28,4,,,4,2.00,4,1,2,"","",""
4,"L. Chen","Program Repair With Repeated Learning",2023,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127811952&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127811952&origin=inward",86,"2025-03-14 11:30:04","Article","10.1109/TSE.2022.3164662","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85127811952",49,2,831,848,4,2.00,4,1,2,"","",""
2,"Y. Zhao","RePair: Automated Program Repair with Process-based Feedback",2024,"Proceedings of the Annual Meeting of the Association for Computational Linguistics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205314269&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85205314269&origin=inward",108,"2025-03-14 11:30:04","Conference Paper","10.18653/v1/2024.findings-acl.973","0736-587X","https://api.elsevier.com/content/abstract/scopus_id/85205314269",,,16415,16429,2,2.00,2,1,1,"","",""
2,"P. Orvalho","C-Pack of IPAs: A C90 Program Benchmark of Introductory Programming Assignments",2024,"Proceedings - 2024 ACM/IEEE International Workshop on Automated Program Repair, APR 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204445426&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204445426&origin=inward",109,"2025-03-14 11:30:04","Conference Paper","10.1145/3643788.3648010","","https://api.elsevier.com/content/abstract/scopus_id/85204445426",,,14,24,2,2.00,2,1,1,"","",""
2,"X. Guo","On Repairing Quantum Programs Using ChatGPT",2024,"Proceedings - 2024 IEEE/ACM 5th International Workshop on Quantum Software Engineering, Q-SE 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202439600&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85202439600&origin=inward",110,"2025-03-14 11:30:04","Conference Paper","10.1145/3643667.3648223","","https://api.elsevier.com/content/abstract/scopus_id/85202439600",,,9,16,2,2.00,2,1,1,"","",""
2,"X. Wang","MTL-TRANSFER: Leveraging Multi-task Learning and Transferred Knowledge for Improving Fault Localization and Program Repair",2024,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198729306&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85198729306&origin=inward",111,"2025-03-14 11:30:04","Article","10.1145/3654441","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85198729306",33,6,,,2,2.00,2,1,1,"","",""
2,"L. Zhang","Evaluating Large Language Models for Real-World Vulnerability Repair in C/C++ Code",2024,"IWSPA 2024 - Proceedings of the 10th ACM International Workshop on Security and Privacy Analytics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197506324&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197506324&origin=inward",112,"2025-03-14 11:30:04","Conference Paper","10.1145/3643651.3659892","","https://api.elsevier.com/content/abstract/scopus_id/85197506324",,,49,58,2,2.00,2,1,1,"","",""
2,"F.N. Meem","Exploring Experiences with Automated Program Repair in Practice",2024,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196866657&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85196866657&origin=inward",113,"2025-03-14 11:30:04","Conference Paper","10.1145/3597503.3639182","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85196866657",,,1047,1057,2,2.00,2,1,1,"","",""
2,"Y.W. Chow","PyTy: Repairing Static Type Errors in Python",2024,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195204728&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85195204728&origin=inward",114,"2025-03-14 11:30:04","Conference Paper","10.1145/3597503.3639184","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85195204728",,,1058,1070,2,2.00,2,1,1,"","",""
2,"R. Vacheret","Boosting fault localization of statements by combining topic modeling and Ochiai",2024,"Information and Software Technology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0950584924001046","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85194491352&origin=inward",115,"2025-03-14 11:30:04","Article","10.1016/j.infsof.2024.107499","0950-5849","https://api.elsevier.com/content/abstract/scopus_id/85194491352",173,,,,2,2.00,2,1,1,"","",""
2,"H. Wan","Automated Program Repair for Introductory Programming Assignments",2024,"IEEE Transactions on Learning Technologies","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194035461&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85194035461&origin=inward",116,"2025-03-14 11:30:04","Article","10.1109/TLT.2024.3403710","1939-1382","https://api.elsevier.com/content/abstract/scopus_id/85194035461",17,,1745,1760,2,2.00,2,1,1,"","",""
2,"M. Robati Shirzad","A study of common bug fix patterns in Rust",2024,"Empirical Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185005833&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185005833&origin=inward",117,"2025-03-14 11:30:04","Article","10.1007/s10664-023-10437-1","1382-3256","https://api.elsevier.com/content/abstract/scopus_id/85185005833",29,2,,,2,2.00,2,1,1,"","",""
2,"Y.A. Xiao","Accelerating Patch Validation for Program Repair with Interception-Based Execution Scheduling",2024,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184309775&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184309775&origin=inward",119,"2025-03-14 11:30:04","Article","10.1109/TSE.2024.3359969","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85184309775",50,3,618,635,2,2.00,2,1,1,"","",""
2,"J. Li","Tracking the Evolution of Static Code Warnings: The State-of-the-Art and a Better Approach",2024,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184013565&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184013565&origin=inward",120,"2025-03-14 11:30:04","Article","10.1109/TSE.2024.3358283","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85184013565",50,3,534,550,2,2.00,2,1,1,"","",""
5,"Y. Li","Fault localization to detect co-change fixing locations",2022,"ESEC/FSE 2022 - Proceedings of the 30th ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143074662&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143074662&origin=inward",72,"2025-03-14 11:30:04","Conference Paper","10.1145/3540250.3549137","","https://api.elsevier.com/content/abstract/scopus_id/85143074662",,,659,671,5,1.67,5,1,3,"","",""
5,"E. Pinconschi","Maestro: A platform for benchmarking automatic program repair tools on software vulnerabilities",2022,"ISSTA 2022 - Proceedings of the 31st ACM SIGSOFT International Symposium on Software Testing and Analysis","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136778840&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136778840&origin=inward",73,"2025-03-14 11:30:04","Conference Paper","10.1145/3533767.3543291","","https://api.elsevier.com/content/abstract/scopus_id/85136778840",,,789,792,5,1.67,5,1,3,"","",""
5,"A. Connor","Can We Automatically Fix Bugs by Learning Edit Operations?",2022,"Proceedings - 2022 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135847060&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135847060&origin=inward",74,"2025-03-14 11:30:04","Conference Paper","10.1109/SANER53432.2022.00096","","https://api.elsevier.com/content/abstract/scopus_id/85135847060",,,782,792,5,1.67,5,1,3,"","",""
5,"D. Ginelli","A comprehensive study of code-removal patches in automated program repair",2022,"Empirical Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129573823&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129573823&origin=inward",75,"2025-03-14 11:30:04","Article","10.1007/s10664-021-10100-7","1382-3256","https://api.elsevier.com/content/abstract/scopus_id/85129573823",27,4,,,5,1.67,5,1,3,"","",""
3,"Y. Liu","Program Repair Guided by Datalog-Defined Static Analysis",2023,"ESEC/FSE 2023 - Proceedings of the 31st ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180556975&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180556975&origin=inward",92,"2025-03-14 11:30:04","Conference Paper","10.1145/3611643.3616363","","https://api.elsevier.com/content/abstract/scopus_id/85180556975",,,1216,1228,3,1.50,3,1,2,"","",""
3,"Y.A. Xiao","ExpressAPR: Efficient Patch Validation for Java Automated Program Repair Systems",2023,"Proceedings - 2023 38th IEEE/ACM International Conference on Automated Software Engineering, ASE 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179001930&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85179001930&origin=inward",93,"2025-03-14 11:30:04","Conference Paper","10.1109/ASE56229.2023.00012","","https://api.elsevier.com/content/abstract/scopus_id/85179001930",,,2038,2041,3,1.50,3,1,2,"","",""
3,"R. Shariffdeen","Cerberus: a Program Repair Framework",2023,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85171843167&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85171843167&origin=inward",96,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSE-Companion58688.2023.00028","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85171843167",,,73,77,3,1.50,3,1,2,"","",""
